MODEL;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY;BATCH_SIZE;EPOCHS;mse;rmse;nrmse;mae;wape;mpe;mape;mdape;smape;smdape;mase;rmspe;rmsse;mre;rae;mrae;std_ae;std_ape;loss;Execution_time;Device
TCN_1076;{'nb_filters': 128, 'kernel_size': 4, 'nb_stacks': 4, 'dilations': [1, 3, 9], 'dropout_rate': 0};24;144;128;25;294318.5;542.5113;0.024423143;395.9955;0.01387545;-0.0019113614;0.01390956;0.010287795;1.3883423991501331;0.010281822;1.7026999;0.018897565;2.3326879;-1348757800.0;0.10362454044687983;5298863000.0;3405.883802664703;0.12037703712129381;[2.387604924885978, 0.1588253800650287, 0.12566954892617851, 0.10196687104812872, 0.08745123042744385, 0.07718812441186902, 0.07044064005019475, 0.06633556763820611, 0.06263976155048567, 0.060535887383082465, 0.059433697149528765, 0.05774235120291742, 0.05615444371300014, 0.055795183989431896, 0.05458895339795567, 0.053289289979548245, 0.05300162648353749, 0.052206461362149396, 0.051844291553733865, 0.051688029469155815, 0.050939832277791156, 0.05013671384421218, 0.049959844483452774, 0.04908593455560423, 0.04893838015077279];2524.1483278274536;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1200;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;128;25;237190.22;487.0218;0.021925079;351.73712;0.012324662;-0.00018372583;0.012410241;0.009165898;1.2409781105816364;0.009164738;1.5123978;0.017151868;2.0940945;-1368731000.0;0.0920429531598931;4881489000.0;2924.243941350435;0.10424218832514981;[0.14361825090427294, 0.0763014985406454, 0.06804404151723446, 0.06404445007892452, 0.06149437695834205, 0.059767893249118756, 0.05862177944300233, 0.05737682794003872, 0.0567498006952029, 0.05611506607311858, 0.05485179617850155, 0.05420368236672308, 0.053825228880140887, 0.053666586448108074, 0.053015497967938884, 0.052415853980199656, 0.052083406350987044, 0.05176447685615685, 0.05157250455974136, 0.05111567060833629, 0.050837328567561846, 0.050390376470141766, 0.05009787339427873, 0.04960579227107334, 0.04954620704750458];1448.7615022659302;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1201;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;128;25;219403.34;468.40512;0.021086982;336.45908;0.011789328;-0.0014828586;0.011909579;0.008824492;1.1876762844622135;0.008822729;1.4467053;0.016766615;2.0140462;-1484853400.0;0.08804497903539836;4822447000.0;2906.6600998064964;0.1048753948190795;[0.16085549129491597, 0.07865870666378527, 0.07003860064819693, 0.0651580067982207, 0.06221901798348597, 0.06025356768418881, 0.05899052210709251, 0.05732696922867983, 0.05664303907906974, 0.05562203168346464, 0.05496318040568244, 0.05452131441122718, 0.053923358758477334, 0.05327772362170897, 0.05271651200868928, 0.052453818512396465, 0.05201923713504669, 0.05192949952911717, 0.051120364557442156, 0.051016514766435, 0.050653741591751296, 0.05037253853642898, 0.05000270947456847, 0.049845314359435115, 0.04941887272540517];1443.3898797035217;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1216;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12], 'dropout_rate': 0};24;144;128;25;220913.61;470.01447;0.021159433;340.20163;0.011920465;-0.0020713042;0.012047733;0.0089193005;1.2023434042930603;0.008913132;1.4627975;0.016659068;2.020966;-2218366200.0;0.08902433546392234;4734969300.0;2976.212605787906;0.1064994643095916;[0.322531087396802, 0.08638169090542647, 0.07446425698404326, 0.0681794717968918, 0.06396093799082368, 0.060947275332863225, 0.05939217262141017, 0.0572846791186525, 0.05628188427819603, 0.055210416490565475, 0.054387404509897944, 0.05384097101748034, 0.053070361009080046, 0.05232459453451812, 0.05180700073132939, 0.051493229067934035, 0.050565538762795126, 0.05003592118580036, 0.04960627447989691, 0.04960167711783979, 0.04866686413768329, 0.04838229772301527, 0.048134550914321554, 0.04766324205169039, 0.047424820442331365];2151.2413804531097;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1225;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8], 'dropout_rate': 0};24;144;128;25;297317.75;545.2685;0.02454727;391.15283;0.013705766;-0.0005023868;0.013723215;0.009994075;1.372765190899372;0.009991452;1.6818773;0.0189789;2.3445432;-1487178200.0;0.1023573017296572;5114736000.0;3300.494471832091;0.11617123793200833;[1.8879373968722863, 0.13487868731322758, 0.10165465962812964, 0.08801878040590976, 0.07683609915390077, 0.0707599475734115, 0.06714042763848972, 0.06317246351071355, 0.061006397017798565, 0.05888032961276466, 0.05825253908326397, 0.05616671625143721, 0.0553259683773233, 0.05461510182335745, 0.053745650122457383, 0.053440722126132136, 0.05227667020078925, 0.05166512661536951, 0.05165382169404896, 0.051561092228175384, 0.050623879379422504, 0.04983576857762346, 0.04986799594390027, 0.04903354082045367, 0.04874758590628001];3080.317881822586;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_1249;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 3, 6], 'dropout_rate': 0};24;144;128;25;1536623.2;1239.6061;0.055805434;846.3143;0.029654356;-0.0073638414;0.029825753;0.018801492;2.9579076915979385;0.018763918;3.6389785;0.04303733;5.3300524;-4855468000.0;0.2214644523433559;11860669000.0;7775.521361607994;0.276308716625858;[2.037084463814699, 0.138981588969425, 0.11039653778199776, 0.09262193210071716, 0.19952794288139242, 0.101218024335038, 0.08476826533411394, 0.08010693358823774, 0.07453010875393572, 0.07083748316700926, 7.846459711510722, 0.22536169562868952, 0.15400429691601256, 0.12799513094364087, 0.15253978533987042, 0.11887365916521847, 0.10181519130178393, 0.0942313335624001, 0.08962762218775915, 0.0879077803328965, 0.08138432472523616, 0.07825900908247951, 0.0768799262070509, 0.07571169412721857, 0.07396812759893508];2982.489598751068;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_0;{'num_stack_layers': 1, 'units': 32, 'dropout': 0};24;144;128;25;1018983.0;1009.4469;0.04544397;685.78876;0.024029635;-0.0023917912;0.023837922;0.015786316;2.388765662908554;0.015751591;2.9487517;0.03408267;4.3404174;-2884194300.0;0.17945795727725544;9176796000.0;6082.088348723956;0.21036740293450665;[0.20704701367319361, 0.1191213907994262, 0.10389499288811768, 0.09661598676350464, 0.0914672094818275, 0.08880094068032149, 0.08869409096476223, 0.08831938498953606, 0.08666029628987065, 0.08624369016411457, 0.08381263381433592, 0.08280006513163368, 0.11297334794751879, 0.08283672647590194, 0.08138070692506427, 0.08309786806340422, 0.08122604006272506, 0.08031417590699835, 0.07964744177444615, 0.07849028211311788, 0.07776544034269936, 0.0770481067370673, 0.07631141167531615, 0.07536511006959244, 0.08057040118395946];256.63402676582336;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_1;{'num_stack_layers': 1, 'units': 64, 'dropout': 0};24;144;128;25;763651.9;873.87177;0.039340556;602.7512;0.021120049;-0.0005374236;0.020984093;0.014460623;2.10611205548048;0.014434885;2.5917072;0.029638961;3.7574694;-2767815200.0;0.1577286048638898;7830012400.0;5157.834831193859;0.179424215995158;[0.15711723424983792, 0.09581472367749601, 0.08795087220730081, 0.09030079923558032, 0.08981575094227924, 0.08621720362786862, 0.08179232330417872, 0.07932387204265165, 0.0781796420080148, 0.07784703260776447, 0.07633022756197294, 0.07692734005763044, 0.07478515715072634, 0.07362785754086296, 0.0737237082270288, 0.07171137139038425, 0.07021079488117368, 0.06878101203552696, 0.06781188370499934, 0.06699286305151615, 0.06655457219791963, 0.0658200916932785, 0.06528975818303033, 0.06474975835353912, 0.0645117640698391];302.0303976535797;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_2;{'num_stack_layers': 1, 'units': 128, 'dropout': 0};24;144;128;25;433599.78;658.4829;0.029644033;470.0625;0.016470714;-0.002591458;0.01660352;0.011773291;1.6572730615735054;0.011761937;2.0211728;0.02318328;2.8313427;-2942333200.0;0.12300647389526569;6153844700.0;4117.390423774499;0.14690494704870743;[0.15183173200370892, 0.10460519682516653, 0.09205768833373046, 0.09149706515142236, 0.08459784161406254, 0.10940889937432222, 0.07964580668337146, 0.07588265893472837, 0.07378825755719862, 0.07245999580952389, 0.07086509657881462, 0.07029898025947173, 0.06992280101156301, 0.06884958852534903, 0.06664135938468892, 0.06527793605888171, 0.06494966152537235, 0.06364708697486637, 0.06275060250962602, 0.061812160612859046, 0.06117570453534168, 0.060222751127304616, 0.05943899555788291, 0.05870253523782323, 0.057896946047540296];380.5223140716553;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_3;{'num_stack_layers': 2, 'units': 32, 'dropout': 0};24;144;128;25;931091.25;964.9307;0.04343991;638.8791;0.022385947;0.0006097985;0.022030152;0.0143625215;2.217632904648781;0.01433523;2.7470496;0.032104697;4.149004;-2164022000.0;0.16718258029039085;8358509600.0;5541.027384532783;0.18905211689243803;[0.18108822588739812, 0.1026005841805394, 0.09359333751692611, 0.08895482152866446, 0.08579160314808369, 0.08159989391903875, 0.08015300817356641, 0.07907405095867184, 0.07765912862088277, 0.07666773620218745, 0.07508605466564709, 0.07518020514391445, 0.07415970676499091, 0.07315571474578643, 0.07170320672335627, 0.07236094966567748, 0.07122884238480523, 0.06957359116407431, 0.06846256638726618, 0.06817357503495583, 0.06786808294249987, 0.06842706194808067, 0.06756375970383018, 0.06763946555969587, 0.06721761698428952];484.0767116546631;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_4;{'num_stack_layers': 2, 'units': 64, 'dropout': 0};24;144;128;25;892696.3;944.82605;0.042534824;616.70605;0.021609018;-0.0014415064;0.021151517;0.013619699;2.121319994330406;0.013601374;2.65171;0.031037875;4.06256;-2878230300.0;0.16138031150693272;9081713000.0;5569.767070660494;0.18794087037905657;[0.14693710245597838, 0.09496801920191313, 0.0847853719810764, 0.08326133651644436, 0.08282809957152237, 0.07715014374545784, 0.07515285836745032, 0.07541571880498103, 0.07953757272516047, 0.07658370749128561, 0.07534335414449617, 0.07288462762811623, 0.07727865841857728, 0.07210401480183633, 0.07119266310945459, 0.07006843890408136, 0.06865326260829281, 0.06772329567779947, 0.06709281907923782, 0.06613323908980263, 0.06638599715890253, 0.06538381347482769, 0.06466305972582397, 0.0637131315905202, 0.0634290097029699];579.0584676265717;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_5;{'num_stack_layers': 2, 'units': 128, 'dropout': 0};24;144;128;25;1066943.1;1032.9294;0.046501122;702.3273;0.024609135;-0.006798209;0.024740467;0.016232977;2.463170140981674;0.01619835;3.0198638;0.035870984;4.441385;-4605717000.0;0.18378577323553869;10323932000.0;6519.518409415452;0.2316153514741986;[0.13426300605325595, 0.08614582224003546, 0.07980581789175618, 0.08003519438993958, 0.07692672284071868, 0.07430499383144895, 0.07367503491393881, 0.07088988870916471, 0.06995379945282265, 0.07012677754180446, 0.0699706177374705, 0.0681619492469858, 0.08456776713888288, 0.08574633970039017, 0.09013721003773381, 0.07818911397359929, 0.07096366510853788, 0.07364704534481618, 0.08127804169907357, 0.08256846011982147, 0.07529649598668127, 0.07690656766661506, 0.06901946736293424, 0.06847851621063741, 0.06599937227924807];780.5529263019562;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_6;{'num_stack_layers': 3, 'units': 32, 'dropout': 0};24;144;128;25;1204730.6;1097.6022;0.049412604;729.34045;0.025555661;-0.0018815835;0.025321005;0.016292602;2.542247995734215;0.01625192;3.136015;0.037101783;4.719465;-2917524700.0;0.1908546077409332;10290603000.0;6537.478823197801;0.22519421765977665;[0.17226938012430593, 0.0993172462386882, 0.0897211466961585, 0.08495967607619313, 0.08401427806816324, 0.08157096523421999, 0.07789271206301576, 0.07549654989738536, 0.07399272772291395, 0.0742309909114427, 0.07275059992600656, 0.07249919334351738, 0.07275098408416977, 0.07169252982105724, 0.07141919677200666, 0.07097051115003578, 0.07095507984227502, 0.07006837312727339, 0.07087672018685577, 0.07012244456056546, 0.07086825432220185, 0.07155096476553195, 0.07295476933637438, 0.06961686403021491, 0.06932813095440833];716.2203192710876;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_7;{'num_stack_layers': 3, 'units': 64, 'dropout': 0};24;144;128;25;667422.75;816.9595;0.03677844;560.7933;0.019649867;-0.0020262613;0.019545661;0.01358976;1.958891749382019;0.013563545;2.4112966;0.02764372;3.5127597;-2381986800.0;0.14674899475036302;8343888400.0;4952.210691678745;0.17149487653913595;[0.1372388252920115, 0.09012778060023134, 0.09040011375004842, 0.08121347618733496, 0.07811238585490828, 0.07575895364971444, 0.07511417902143001, 0.07573378327804244, 0.07231525823863036, 0.07250209646946787, 0.07171174891821468, 0.07086765491173684, 0.07887997027779607, 0.07557659800474435, 0.07523985416354864, 0.07113495306903296, 0.06889370010534886, 0.06872265670922223, 0.06782581067788755, 0.06693070477867838, 0.06549127458855412, 0.06304104670423295, 0.06580816977021485, 0.06313937009914705, 0.06099202968797443];890.2333128452301;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
LSTM_8;{'num_stack_layers': 3, 'units': 128, 'dropout': 0};24;144;128;25;452930.3;673.001;0.030297618;465.40295;0.016307447;-0.00019525105;0.016236316;0.011471426;1.6288796439766884;0.011460403;2.0011377;0.023113346;2.8937669;-2950717400.0;0.12178715472376075;6869950500.0;4007.2754943254567;0.138927168340229;[0.12145316947937689, 0.08167353143218367, 0.07612417875633024, 0.07363022066919035, 0.07561194439026725, 0.07250513307663416, 0.07122580055121203, 0.06932851612424243, 0.07010155400382008, 0.06981190796391329, 0.06783426895223722, 0.06874504010322659, 0.07599640980365505, 0.06751541355929515, 0.06472455630634852, 0.06540551698285056, 0.06335144605819096, 0.06406646979387338, 0.06330306559083235, 0.06474815415665787, 0.06199576246506733, 0.060882395580007145, 0.059580235446880195, 0.059298055780443955, 0.05790493042948693];1200.642525434494;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_44;{'nb_filters': 32, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;128;50;239687.73;489.57913;0.022040207;359.0886;0.012582254;-0.0024249805;0.012714731;0.009538953;1.267912145704031;0.009532221;1.5440077;0.017414706;2.1050906;-1811178500.0;0.09396669877880785;5157758000.0;3122.24234214079;0.11242180081830748;[10.399732228497003, 0.3103565997481713, 0.18927632001832598, 0.1526886051689621, 0.1239170954111478, 0.10595961404174578, 0.09362119048419644, 0.08370975057889805, 0.07839510895981236, 0.07382536345697904, 0.07088562576230162, 0.06744156058094346, 0.06507267530595164, 0.06268568292542868, 0.06091238512331104, 0.06009866062122812, 0.058875892180908655, 0.05809939066975395, 0.05739670597973228, 0.0566402098388968, 0.05581085366694368, 0.055853487141892075, 0.055162702147480536, 0.05444504164642079, 0.05402803233922695, 0.053971099275855514, 0.05338157853073074, 0.05311005818260773, 0.052727906308597756, 0.05241724779221182, 0.052369439459126976, 0.05189544344996609, 0.05171629443054112, 0.05146018507308192, 0.05116460624873072, 0.05118458704376217, 0.050956710762196815, 0.05064643916970311, 0.05052050908295105, 0.05034288157870965, 0.05009933048141212, 0.0501159489758801, 0.049742107115123, 0.04991076266212254, 0.049379124748333406, 0.0496791156712175, 0.049149159475834, 0.049054533404597575, 0.049126554403592364, 0.04901926471632849];1380.1698956489563;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_45;{'nb_filters': 32, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;144;128;50;273245.97;522.7294;0.023532588;370.2702;0.012974051;-0.00181192;0.013000543;0.009397236;1.297664176672697;0.009391826;1.5920863;0.018261552;2.24763;-1368855400.0;0.09689271688607681;4824669000.0;3244.6783587771274;0.11485148277004495;[6.280263537950214, 0.26463044439735495, 0.1756623224154951, 0.14029647853671046, 0.11536171669247981, 0.09791215358941054, 0.08802143443994137, 0.08217411386355744, 0.07745351783002367, 0.07411793414890663, 0.07179070770194741, 0.06950270822032312, 0.06744290947436417, 0.06651515024206464, 0.06504241869500943, 0.06396908548026005, 0.06285814208888121, 0.06151565801377497, 0.06051673768017311, 0.059577459618891916, 0.0587814709969925, 0.05817747333916159, 0.057775725425021976, 0.05683137960349593, 0.0566918100028509, 0.05604193484055121, 0.05555766938208911, 0.05541201997942354, 0.0549840666731991, 0.05474926909638225, 0.05401793686327215, 0.05407600635074999, 0.05380398360211895, 0.0534335881774052, 0.05316831722716832, 0.05292221619200447, 0.052413988540015444, 0.052522597313819946, 0.05247219643286986, 0.0521075941306075, 0.051969337746788344, 0.05169246662975318, 0.051139140991380366, 0.05113929240951443, 0.051134520495466323, 0.050879609826566564, 0.05062575525541478, 0.05054897538343264, 0.05047218433033827, 0.05042859879530162];1384.6628234386444;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
TCN_97;{'nb_filters': 32, 'kernel_size': 3, 'nb_stacks': 1, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;144;128;50;273838.12;523.2955;0.023558073;379.52347;0.01329828;-0.0033440918;0.013449147;0.010083912;1.3412071391940117;0.010071233;1.6318734;0.018440442;2.250064;-2579665400.0;0.09931411970574;5376725000.0;3381.8676545399976;0.12108409431790322;[0.22356945347132487, 0.0941705061456588, 0.08164390929785924, 0.07532220458883765, 0.07128701248626536, 0.06844792290949883, 0.06642138713922005, 0.06418250596554423, 0.06309786388922806, 0.06209268128101449, 0.06137340142703099, 0.06072413613408147, 0.06022646750231701, 0.05963357387292359, 0.05907734617582944, 0.058500121116124806, 0.05819633331279817, 0.05768107843050038, 0.0573820355676006, 0.056950080424792215, 0.05670092589293181, 0.0563209697479329, 0.05614753344450706, 0.05593936765956933, 0.05574882231964392, 0.05541172621999646, 0.0552423604362204, 0.055131720499659836, 0.05491260506978981, 0.05463477442734925, 0.054462541524847696, 0.05435567661903284, 0.05397069994595613, 0.054074831307298975, 0.05380949163679031, 0.0538682247614245, 0.05373395985048391, 0.05374034218211588, 0.05343271533404448, 0.05327480717923082, 0.0531136937855802, 0.05295630054850459, 0.052924579097810155, 0.052717175011080676, 0.05273355376359812, 0.05246779161833392, 0.05266424401509471, 0.05243644405981423, 0.05235810680257965, 0.05224241510722305];712.1368489265442;PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')
