MODEL;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY;BATCH_SIZE;EPOCHS;mse;rmse;nrmse;mae;wape;mpe;mape;mdape;smape;smdape;mase;rmspe;rmsse;mre;rae;mrae;std_ae;std_ape;val_mse;val_rmse;val_nrmse;val_mae;val_wape;val_mpe;val_mape;val_mdape;val_smape;val_smdape;val_mase;val_rmspe;val_rmsse;val_mre;val_rae;val_mrae;val_std_ae;val_std_ape;loss;val_loss;Execution_time;Device
LSTM_2;{'num_stack_layers': 1, 'units': 128, 'dropout': 0};48;168;128;25;781.8457;27.961504;0.16685764;18.171673;0.51951206;-79342696;79342696;0.4761634;62.0851576328278;0.51895714;1.1061382;3651712500;1.7020607;9.332278;0.729817480812656;29.70933;203.805384759225;25324073097.3186;253.8339;15.932165;0.091878876;10.439133;0.36801293;-217057230;217057230;0.3604017;48.2438385486603;0.39005417;0.8044274;4667688400;1.2277141;6.514666;0.521030954901726;21.990269;116.325450047006;32452936968.1887;[0.597463921326771, 0.5226683025506136, 0.46830777292116793, 0.43355046488230586, 0.41275691793018293, 0.3991057605990532, 0.39305855360132225, 0.38587807457635204, 0.38073037882435307, 0.3773210976794976, 0.37014342407455714, 0.3701161503510986, 0.36527429242016146, 0.362659567727919, 0.3596498606061767, 0.3572582151078223, 0.3533667815307285, 0.3539320451631984, 0.3487142396408481, 0.34322832073704795, 0.3477645246103599, 0.34200007611506117, 0.34227813343277247, 0.3526771251107835, 0.32924452259065967];[0.6701237029499478, 0.5790191105118504, 0.5529794803372136, 0.5250099461387705, 0.5053445680273904, 0.49264806012312573, 0.4817671317745138, 0.4797161591273767, 0.468592498589445, 0.46661066236319365, 0.4638011218221099, 0.45451020421805205, 0.45179956158002216, 0.4457156056607211, 0.4450278635378237, 0.44394708673159283, 0.44219832508652296, 0.4364136611973798, 0.4286340955230925, 0.44102709933563516, 0.4311396325076068, 0.4231574601597256, 0.4396349401385696, 0.4253752485469536, 0.4157214291669704];21.4388432502747;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
LSTM_3;{'num_stack_layers': 2, 'units': 32, 'dropout': 0};48;168;128;25;927.1595;30.449293;0.1817033;20.028894;0.57260835;-80560840;80560840;0.5195993;66.8550729751587;0.5893231;1.2191902;4106460700;1.8534962;6.917515;0.804407859586279;29.886724;211.133764707824;28473960462.4971;326.5581;18.070919;0.10421281;11.903095;0.41962233;-229140320;229140320;0.39662805;51.1935293674469;0.43704474;0.91723865;4791911400;1.392524;7.030162;0.594099261880774;22.4384;129.224161064473;33322788009.4328;[0.6145448465650579, 0.5772018137753221, 0.5405359793327161, 0.4880833844835261, 0.46245850255829146, 0.44422923528684743, 0.4291346934574653, 0.4160938068820675, 0.40847984949747723, 0.4035525609101789, 0.39682835747692974, 0.39468679390189504, 0.390443329255067, 0.3886764269624919, 0.3858837362102401, 0.3839546039753162, 0.3835784258634659, 0.3813062906265259, 0.3786148963884414, 0.37738779457494426, 0.37534099220527495, 0.37508595698854247, 0.37411246514573115, 0.3742047365408202, 0.3709937627520522];[0.6958468865465235, 0.6780750232714193, 0.6272143015155086, 0.5848757100326044, 0.563318282365799, 0.546910986856178, 0.5334371929919278, 0.520903162934162, 0.5116650119975761, 0.5081677100172749, 0.502242225739691, 0.4979965024524265, 0.4933824495032982, 0.4902148660686281, 0.4884493086073134, 0.48514573717558823, 0.4839051768735603, 0.48212481372886234, 0.4791091873689934, 0.4773333834277259, 0.4762630694442325, 0.48040234049161273, 0.4742143601179123, 0.47370995194823656, 0.47235068513287437];30.3228821754456;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
LSTM_4;{'num_stack_layers': 2, 'units': 64, 'dropout': 0};48;168;128;25;670.3663;25.891432;0.15450469;17.189938;0.4914451;-64841056;64841056;0.4675284;62.2576951980591;0.5208562;1.0463785;2970768600;1.5760522;9.044337;0.690388655020968;27.736008;178.369094583567;20601964563.582;259.57715;16.111399;0.092912495;10.721704;0.37797448;-228203760;228203760;0.3714937;50.3969550132751;0.40445524;0.826202;4913081300;1.2415255;7.2385364;0.53513445686671;24.484823;115.033216268478;34158817520.4782;[0.6033779046420354, 0.5228716054990519, 0.4551202109340223, 0.42570983415778874, 0.4130614191399025, 0.39816018050916063, 0.392211049970665, 0.3849159972336323, 0.38460021080762957, 0.37623559354472075, 0.37217028749705205, 0.367162054292726, 0.3631296629268233, 0.35897084410676405, 0.3579279084649328, 0.35128901068678453, 0.3511900054411557, 0.34415718074120116, 0.3406272611994345, 0.34508669523805274, 0.3381408603227883, 0.33270043310203595, 0.3345686457744055, 0.33098036601911307, 0.3297085728676215];[0.683282960344244, 0.5825948312326714, 0.5387331390822375, 0.5152983588201029, 0.5042393257220587, 0.4920215374893612, 0.48706907751383605, 0.4833504447230586, 0.4768837237799609, 0.4713052621594182, 0.4676269116225066, 0.46023838884300655, 0.45858350506535284, 0.4507472139817697, 0.4513179549464473, 0.4526820762289895, 0.43379429037924166, 0.43545656237337327, 0.44058767512992575, 0.4280719497689494, 0.438609524457543, 0.4332231813006931, 0.4308292407680441, 0.430794268294617, 0.4276596677524072];32.5419661998749;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
LSTM_5;{'num_stack_layers': 2, 'units': 128, 'dropout': 0};48;168;128;25;579.71124;24.077194;0.1436784;15.524653;0.4438361;-60396850;60396850;0.43525338;59.2980206012726;0.48809832;0.94501007;2955225900;1.4656167;4.9057903;0.623506869304282;19.671003;156.66420307897;20492375038.8008;208.82364;14.450731;0.08333562;9.778613;0.34472752;-212384750;212427710;0.3517329;48.6072182655335;0.3813952;0.75352854;4637750300;1.1135565;5.1536965;0.488063537837225;21.674099;103.438359091081;32241677551.2508;[0.5746845598074797, 0.45820792312476044, 0.4146966993878952, 0.39754481906744843, 0.38728798165899847, 0.38265454375982566, 0.37014471410441313, 0.36352429116853413, 0.35773874157589935, 0.3456439947351831, 0.33778949775179085, 0.3336224485763532, 0.32672341018739665, 0.3231988453050665, 0.31721376895342895, 0.3140796711152799, 0.3119150752243361, 0.3105121941883797, 0.30493933320466704, 0.30238424425832794, 0.3033436634725901, 0.30486611514686834, 0.29770670548625494, 0.29658500897589507, 0.29629755286923287];[0.6024126576052772, 0.5183862100044886, 0.4892561849620607, 0.4757221793686902, 0.4746873919610624, 0.46115531855159336, 0.46389720285380326, 0.45525644774790164, 0.44176842824176504, 0.44845839341481525, 0.43544737387586524, 0.4148339358744798, 0.41232440482687066, 0.41476222155270753, 0.40453527260709693, 0.4099640973188259, 0.4040873089322337, 0.40478815855803313, 0.4004520023310626, 0.399536935267625, 0.4083800608361209, 0.3953084156469063, 0.39237519491601874, 0.3952819346277802, 0.39167068788298853];42.14710521698;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
LSTM_6;{'num_stack_layers': 3, 'units': 32, 'dropout': 0};48;168;128;25;786.8978;28.051699;0.16739587;18.18274;0.51982844;-68509240;68509240;0.4832301;63.7204527854919;0.5485464;1.1068119;3228636000;1.7075511;4.0053377;0.730261881199763;27.385391;185.62978986408;22389368801.42;328.5066;18.12475;0.10452325;11.811952;0.41640922;-226939780;226939780;0.3943207;51.0702788829803;0.43471986;0.9102152;4765360600;1.3966721;6.5059986;0.589550166858977;22.091772;129.328720090998;33137237988.1421;[0.618423793987054, 0.5782826771022855, 0.5377292951790548, 0.47625378149839115, 0.4513000065221663, 0.4330470179360101, 0.4216910437082935, 0.4105891687148311, 0.4035404851776411, 0.39893912310735075, 0.39458728222740275, 0.3916556887126783, 0.3874285199687113, 0.3858990665740203, 0.38343100771044675, 0.3820868193822418, 0.38097849249558957, 0.37749190998863696, 0.3769731178651569, 0.37617877234558894, 0.3744885614328306, 0.3734869224724697, 0.3721415517748596, 0.37100370121226856, 0.37134615601302595];[0.701032918912393, 0.6811367659657089, 0.6166134774684906, 0.5719738497778222, 0.5568822964474007, 0.5381919576062096, 0.5281591950743286, 0.5191049526135126, 0.5116620163122813, 0.5078133438472394, 0.5013344607971333, 0.4974334714589296, 0.49470389275639143, 0.49068414944189565, 0.4885454889800813, 0.4870966871579488, 0.485216145714124, 0.4856377006680877, 0.47844143708546955, 0.47662950665862475, 0.47466962149849645, 0.47294030366120515, 0.47134532420723524, 0.4700134010226638, 0.4687137140168084];46.6346325874329;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
LSTM_7;{'num_stack_layers': 3, 'units': 64, 'dropout': 0};48;168;128;25;747.6516;27.343218;0.16316809;17.366413;0.4964904;-67370930;67370930;0.46541834;61.7149531841278;0.51802224;1.0571208;3083350000;1.6644245;7.2609797;0.697476274143794;22.420277;183.402952247281;21382735056.6018;271.6735;16.482521;0.09505271;10.630925;0.37477425;-218562850;218562850;0.36126292;48.931422829628;0.39291185;0.8192067;4786812000;1.2701237;4.33079;0.530603581552325;22.29647;115.988525415961;33277305711.0021;[0.6005106924279419, 0.5268639161112171, 0.45492877222343103, 0.4264972187464594, 0.4114419336313353, 0.4025956092158813, 0.3944486063697734, 0.3870929960508088, 0.37934195412623445, 0.37639310264475073, 0.3725076434328643, 0.36632069001068635, 0.36318875205109624, 0.36013950918251547, 0.3596197625071477, 0.35675450439868744, 0.3535118367702857, 0.3425131716773142, 0.33838113791389374, 0.33294206113500785, 0.3325492694745777, 0.32839450556060873, 0.3252798716578242, 0.32344468989276776, 0.32217577671976616];[0.688996528033857, 0.5798398797158841, 0.53801532972742, 0.52104970978366, 0.5053445332580142, 0.4969339254829619, 0.4922371125883526, 0.47880914089856325, 0.4718366861343384, 0.47153366163924887, 0.4644040123180107, 0.4613867567645179, 0.45994062114644935, 0.4508779407651336, 0.451705245508088, 0.4559828567284125, 0.4396331702117567, 0.42928706606229144, 0.43047511798364146, 0.4391343124486782, 0.43653341686284103, 0.42909881638156044, 0.4236683840001071, 0.4432929406563441, 0.4253260162141588];48.305431842804;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
LSTM_8;{'num_stack_layers': 3, 'units': 128, 'dropout': 0};48;168;128;25;623.60187;24.972021;0.1490182;16.155476;0.46187076;-63276964;63276964;0.44041055;61.3028228282928;0.48978356;0.98340917;2936420900;1.5200863;4.8308787;0.648842154274981;19.47022;164.819753001293;20363400351.5191;227.49902;15.083071;0.08698225;10.110929;0.3564427;-189211540;189211540;0.36048567;49.9220997095108;0.3915488;0.77913636;4252476000;1.1622839;4.840575;0.504649837044157;21.70965;105.764381812092;29558050816.9031;[0.5790864692559933, 0.4531442428224921, 0.41170990217841275, 0.394574067828512, 0.37899198587567, 0.36307126926027844, 0.3530439413618845, 0.34205667437597215, 0.34012331614365143, 0.33163098332738705, 0.3283401649397029, 0.3228546683583299, 0.3236690575719863, 0.31808393337139673, 0.31758892725718735, 0.3203886884963414, 0.31217765443035794, 0.3135249222967734, 0.30783581740724186, 0.31724322224814705, 0.3080802868757708, 0.3035750262377821, 0.3020640102657188, 0.2976103565437353, 0.2971079263164803];[0.6368510921796163, 0.5220787072623218, 0.49735463824537063, 0.471754417375282, 0.47098935919779317, 0.4581650037456442, 0.4322858717706468, 0.4283731441806864, 0.42859171606876234, 0.42204928674079756, 0.43505799770355225, 0.4336640680277789, 0.4228531883822547, 0.4355883714225557, 0.42489515410529244, 0.4410063812026271, 0.4268348658526385, 0.4270824177397622, 0.4244063010922185, 0.4044127403585999, 0.40201743885322855, 0.4247987546302654, 0.4396228536411568, 0.4267833806850292, 0.4056224210394753];64.517097234726;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_49;{'nb_filters': 32, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};48;168;128;50;1517.7883;38.9588;0.23248298;24.912947;0.7122391;-54131284;66493844;0.6448077;87.3622596263886;0.7923901;1.5164902;3722301400;2.3714836;5.7370734;1.00056295616146;32.515682;240.761207038563;25806145638.1684;952.6445;30.864939;0.17799439;17.862034;0.62969404;-311292030;312531300;0.52783096;70.472651720047;0.5951518;1.3764275;7084927000;2.378416;5.8675284;0.891517803779697;29.361431;200.634077025439;49242941315.7617;[187.64401699825507, 11.701601751841983, 5.3937437722483565, 3.46178624318261, 2.5043801216691626, 1.9425748916621484, 1.5917706196103136, 1.3766310624997664, 1.2341547279110785, 1.1290015790993249, 1.0479763381191922, 0.9851927692673934, 0.9324148285374906, 0.8934924803296865, 0.8578127159246708, 0.8291949457779649, 0.8053561340934116, 0.7849010769694658, 0.7672538586724352, 0.7504795694940924, 0.7363128893788207, 0.7230757578101681, 0.7117443178090387, 0.7000135620715902, 0.6899265413149507, 0.6807021288765053, 0.6711938264653595, 0.6636893811018082, 0.6560953774777964, 0.6487984577253092, 0.642907365331661, 0.6365713824652951, 0.631234999539855, 0.6260032467061415, 0.6212055150274675, 0.6168218480403348, 0.612143867709471, 0.6086328730285518, 0.6047667568227006, 0.6011019983757792, 0.5978848932769469, 0.594895831336683, 0.5916323312881838, 0.5889814654003184, 0.5868181271041942, 0.5837620500260163, 0.5812852080775375, 0.5789192905836027, 0.5764716990002474, 0.5750051701026755];[23.606491265473544, 8.688036106250904, 5.22421979021143, 3.6226854456795587, 2.754990882343716, 2.199892414940728, 1.8477698939817924, 1.6324271780473214, 1.4711014606334545, 1.368000449957671, 1.272007770008511, 1.1995176871617634, 1.143557107007062, 1.0984655298568584, 1.062149986072823, 1.0280437922036205, 1.0008004958982821, 0.9758928638917429, 0.9481686121887631, 0.9324210109534087, 0.9120854591881787, 0.8970630511089608, 0.8806594588138439, 0.8679390626925009, 0.8568678752139762, 0.8402423549581457, 0.8303476980438939, 0.8196519723644963, 0.8090487001118837, 0.8036348323027293, 0.7947002715534635, 0.7868305533020584, 0.779953185054991, 0.7739330806114055, 0.7676872721424809, 0.7618806318000511, 0.7552813755141364, 0.7528522522361191, 0.7476501420692161, 0.7433994445535872, 0.738522074840687, 0.7355355852180057, 0.7312865577362202, 0.7282538645797305, 0.724297168078246, 0.7200490942707768, 0.7186633204972303, 0.7152902506015919, 0.711862705371998, 0.7100996673107147];69.5297367572784;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_101;{'nb_filters': 32, 'kernel_size': 3, 'nb_stacks': 1, 'dilations': [1, 5, 7, 14, 28, 56], 'dropout_rate': 0};48;168;128;50;610.6412;24.711155;0.1474615;16.623705;0.475257;-80389176;80389176;0.46476206;64.0556037425995;0.52223414;1.011911;3879240000;1.5042068;3.6926746;0.667647420797602;25.432133;164.751746945357;26900219895.7867;240.55602;15.509869;0.08944354;10.50633;0.37038183;-218185810;220454380;0.37331256;50.6247401237488;0.3990179;0.8096055;4951948300;1.1951723;4.612056;0.524384829494032;19.262838;115.980935781657;34419348418.9317;[2.5063088538368685, 0.6656690577595759, 0.6149878006239803, 0.593140845444795, 0.5783031363088476, 0.5659774713156782, 0.554737922159606, 0.5422394939811266, 0.5279785551929361, 0.5144862396416591, 0.4990262938893726, 0.4840290617325, 0.4719905209485156, 0.46038378632953225, 0.4514706627640202, 0.4424086077614864, 0.4353143346744937, 0.427989366338166, 0.42103505566347615, 0.41453220601357055, 0.40775230067076756, 0.4031530390148028, 0.3984351290830875, 0.39291661647801124, 0.38890133982412384, 0.3849213849248538, 0.38242947325127985, 0.3778781808026407, 0.3730385809680458, 0.37046473951586845, 0.36792326106901585, 0.36462316878833256, 0.3635042990054343, 0.35894442506757585, 0.35608766241124157, 0.35590923738142627, 0.3518017375286673, 0.35066753464396627, 0.3481397766387364, 0.3476217642549351, 0.3432554738822056, 0.34169714842584026, 0.3408550014905851, 0.3402006415512031, 0.33684186425029317, 0.3375945981455916, 0.33498027903171534, 0.3328449639400689, 0.331549915639756, 0.32977871756531185];[0.8793403384862123, 0.7515412889145039, 0.7203927503691779, 0.7045822309123145, 0.6975749377851133, 0.6856043714064138, 0.6753078025800211, 0.6595414049095578, 0.6467898653613197, 0.6291266326551084, 0.6155788843278531, 0.5953570836120181, 0.5808241692958055, 0.566941969372608, 0.5576374238287961, 0.5450106318350192, 0.5371057788530985, 0.5270432647731569, 0.5195644144658689, 0.5162708246045642, 0.5062038716342714, 0.5007641028474878, 0.49066147870487636, 0.4906803485420015, 0.48206638517203154, 0.4728438661054329, 0.4712266657087538, 0.47161277245592187, 0.4689935208470733, 0.4584737558055807, 0.45359175238344407, 0.452189627620909, 0.4490179452631209, 0.4458991156684028, 0.4444894144932429, 0.4469919475140395, 0.43821532086089804, 0.44056061848446176, 0.4326451972678856, 0.4343413451203593, 0.44107693764898515, 0.43927327350333883, 0.42855178978708053, 0.42829855172722425, 0.41949405935075545, 0.4251336124208238, 0.4212157720768893, 0.41934835027765344, 0.4244238441741025, 0.41915105283260345];36.7526845932007;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
TCN_117;{'nb_filters': 32, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 5, 7, 14, 28], 'dropout_rate': 0};48;168;128;50;1074.7037;32.782673;0.19562753;21.052952;0.60188526;-60021956;63304388;0.5595555;74.1777658462524;0.65704757;1.2815262;3396585700;1.9955329;3.3469567;0.845536474854835;30.14916;209.258757340899;23549984844.7933;593.24005;24.35652;0.14046112;14.653909;0.51659733;-248047060;249310370;0.4702308;61.8930220603943;0.5174736;1.1292131;5543505000;1.876885;6.742468;0.731396001605164;26.569866;164.379977476897;38533789729.2813;[23.905473005364446, 2.124002320185146, 1.3146810728192189, 1.0092394666480793, 0.8592479075222892, 0.7789714841876351, 0.727185348178248, 0.6914622340662882, 0.6651081819837591, 0.6456921134315194, 0.6308477844590995, 0.6191329123415009, 0.6099287452630356, 0.6020472267350825, 0.5959828052279245, 0.5906595997731733, 0.5863570764011432, 0.5816522065826524, 0.5779480632258529, 0.5750093307736625, 0.5711385699688897, 0.5680674413488948, 0.5648505439887479, 0.5620199587235603, 0.5591131142648847, 0.555949843814432, 0.5532029709209402, 0.5498758821240303, 0.5462932058723009, 0.542476459933956, 0.5388947156629799, 0.5349256788743539, 0.5308645224402734, 0.5265666010523011, 0.5229471111746924, 0.518370574930391, 0.5149792923522922, 0.510709043947631, 0.506825043259296, 0.5026599192647406, 0.4984013414354852, 0.4947308061822143, 0.49055669978875294, 0.48671503861745197, 0.48264246757797136, 0.4795796514540314, 0.4754649917425059, 0.47179228902845977, 0.46767933152449287, 0.4646451776524736];[3.7070447427255138, 1.993990416880007, 1.4437453945477803, 1.1727189796942252, 1.0261832409434848, 0.9407997948152048, 0.8842029847480632, 0.8429140249888102, 0.8140999597531778, 0.7908097505569458, 0.7737309601571825, 0.7610989820074152, 0.750560892952813, 0.7421256049915597, 0.7346167553354193, 0.7281423729878885, 0.7234103149837918, 0.7184558709462484, 0.7138994545848282, 0.7098790925961954, 0.706072183670821, 0.7029663180863416, 0.6988516361625107, 0.695810510052575, 0.6923515277880209, 0.6896100364349507, 0.6847624833937045, 0.6808967513066752, 0.6768626736270057, 0.6725827488634322, 0.6685648582599781, 0.6635578550674297, 0.6585716174708472, 0.6534186336729262, 0.649870550190961, 0.6435311050326736, 0.639844873437175, 0.6340076713650314, 0.6302022768391503, 0.623574564854304, 0.6193537954930906, 0.614617559644911, 0.6105391361095287, 0.607053960914965, 0.5997790065076616, 0.5969756543636322, 0.593103375699785, 0.5885055589455145, 0.5842739525768492, 0.5812965946065055];50.006861448288;[PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
